name,place_id,types,price_level,rating,user_ratings_total,vicinity,category,zip_code,latitude,longitude,zip_new
Hunam Express,ChIJN1eAlHnSvYcRwYiOFPhYK1M,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.5,247,"1112 Moro St, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
Green Tea sushi,ChIJIcDQnnnSvYcRFbvShmUS5bI,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,658,"1120 Laramie St #5312, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
UMI Japanese Steakhouse and Sushi Bar,ChIJn5p6K13SvYcRHd1UDGJfF5c,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.4,1648,"900 Hayes Dr E, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
Tasty China House,ChIJS0Ky6nnSvYcRcepzB4trNhw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.0,343,"1120 Moro St C, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
Baan Thai Restaurant,ChIJaRQWJX_NvYcRL2lvaWgPCdw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,915,"1709 Fort Riley Blvd, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
Panda Express,ChIJ6e7gwIjNvYcRs37ide7uNvI,"['restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",1.0,3.5,46,"Student Union, 918 N 17th Pl #143, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66506
UMI Japanese Steakhouse and Sushi Bar,ChIJn5p6K13SvYcRHd1UDGJfF5c,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,1648,"900 Hayes Dr E, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Green Tea sushi,ChIJIcDQnnnSvYcRFbvShmUS5bI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,658,"1120 Laramie St #5312, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Hunam Express,ChIJN1eAlHnSvYcRwYiOFPhYK1M,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.5,247,"1112 Moro St, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Noodles and Company,ChIJf9LFVmbSvYcR0-jnJVR33sc,"['restaurant', 'meal_takeaway', 'store', 'food', 'point_of_interest', 'establishment']",1.0,4.0,335,"705 N 3rd St, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Crunch Bear Market,ChIJCS6YG5HNvYcRGQ48WUx6cck,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,18,"1620 Fort Riley Blvd 101 102, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Houlihan's,ChIJAz_CEIbNvYcRf1kVIES0f_8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,664,"1641 Anderson Ave, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Panda Express,ChIJ6e7gwIjNvYcRs37ide7uNvI,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",1.0,3.5,46,"Student Union, 918 N 17th Pl #143, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66506
Seoul USA Korean Restaurant,ChIJhROm7GXTvYcRnmd1jc9VFzo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,115,"1126 Laramie St, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
The Hi Lo,ChIJU_XQlnnSvYcRNJM8LEO34Hs,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,283,"1119 Moro St, Manhattan",Japanese restaurant,66502,39.0961493,-96.5356449,66502
Olive Garden Italian Restaurant,ChIJ8fxoqGfSvYcRtsn5AZSSLjo,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,1587,"715 Tuttle Creek Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
UMI Japanese Steakhouse and Sushi Bar,ChIJn5p6K13SvYcRHd1UDGJfF5c,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,1648,"900 Hayes Dr E, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Cinco De Mayo Mexican Restaurant,ChIJYyV8xojNvYcRVsIUZiGaD90,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,42,"1620 Fort Riley Blvd #113, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
El Patron,ChIJl3FbPGLSvYcRKwSFx5DOseQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,840,"429 Poyntz Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
LongHorn Steakhouse,ChIJRynAF2fSvYcRsvbwvsyayTs,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,1157,"505 Tuttle Creek Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
HuHot Mongolian Grill,ChIJ4-XdQWDSvYcR_MyWzU6A0_c,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,975,"Manhattan Town Center Mall, 100, Discovery Center Trail, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Carlos O'Kelly's - Manhattan,ChIJ96og33_SvYcR6zwgO5_k8F8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,955,"622 Tuttle Creek Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Applebee's Grill + Bar,ChIJw_QaymHSvYcRwvVSl2wgqIs,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2.0,3.7,854,"3rd & Poyntz 100, Suite P-5, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Popeyes Louisiana Kitchen,ChIJ1ZLn73nSvYcRZGUtNXwxqaQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,984,"1115 Bluemont Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Tasty China House,ChIJS0Ky6nnSvYcRcepzB4trNhw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,343,"1120 Moro St C, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Wine Dive + Kitchen,ChIJwW4u8GHSvYcRUU1gibL-T1Y,"['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",2.0,4.5,412,"121 S 4th St, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Chili's Grill & Bar,ChIJ6xrV9V_SvYcRDOXc-WhO8N0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2.0,4.1,1007,"213 Fort Riley Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Baan Thai Restaurant,ChIJaRQWJX_NvYcRL2lvaWgPCdw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,915,"1709 Fort Riley Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
El Tapatio Mexican Restaurant,ChIJKQqhCQ3NvYcRx0nzVFFs8tk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,1195,"2605 Stagg Hill Rd #3162, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Tallgrass Tap House,ChIJk1mGmWHSvYcR1bQCtyFWerA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,1924,"320 Poyntz Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Subway,ChIJqa09skLSvYcRprZv72bNu70,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.7,130,"101 Bluemont Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Bourbon & Baker,ChIJL_7lomHSvYcR5-UyOc47kPg,"['bakery', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,1343,"312 Poyntz Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Hy-Vee Market Grille,ChIJTzFvxfPTvYcRgojo1XG1I2s,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.5,16,"601 N 3rd Pl, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Raising Cane's Chicken Fingers,ChIJtdTmhw7TvYcR0KBGS4i717U,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,691,"329 E Poyntz Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Hunam Express,ChIJN1eAlHnSvYcRwYiOFPhYK1M,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.5,247,"1112 Moro St, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Houlihan's,ChIJAz_CEIbNvYcRf1kVIES0f_8,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.2,664,"1641 Anderson Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Green Tea sushi,ChIJIcDQnnnSvYcRFbvShmUS5bI,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,658,"1120 Laramie St #5312, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Chick-fil-A,ChIJAZBPcWfSvYcRre9DoC_LYPk,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.6,2062,"636 Tuttle Creek Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Bamboo Buffet,ChIJpUdpsnPNvYcRzHSp54DqarY,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,3.4,994,"2304 Stagg Hill Rd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Globe Indian Food,ChIJUR_YUXbTvYcRjxOPNM4l2Uo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,370,"712 N Manhattan Ave, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Subway,ChIJ6e7gwIjNvYcRk9RBZ0H3ulM,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.9,15,"908 Ksu Student Union, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66506
Imperial Garden Express Manhattan,ChIJNwksJGfSvYcRINFWSfRaxP8,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.0,205,"421 Tuttle Creek Blvd, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Nico's Little Italy,ChIJ8zgOh5PTvYcR6mDuyIjCBMY,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,666,"1101 Moro St Suite 111, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Hy-Vee Chinese,ChIJK1B3ouzTvYcR7egomsAjXxA,"['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,3.0,5,"601 N 3rd Pl, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Hillside Cafe,ChIJhxOOoQbNvYcRczrWtjPlUoM,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,368,"2307 Stagg Hill Rd #3156, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
The Hi Lo,ChIJU_XQlnnSvYcRNJM8LEO34Hs,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.6,283,"1119 Moro St, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
The Wiener Hole,ChIJdUwcwBDTvYcRpLrpfkdl9ug,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,5.0,4,"616 N 12th St, Manhattan",seafood restaurant,66502,39.0961493,-96.5356449,66502
Globe Indian Food,ChIJUR_YUXbTvYcRjxOPNM4l2Uo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,370,"712 N Manhattan Ave, Manhattan",indian restaurant,66502,39.0961493,-96.5356449,66502
Hunam Express,ChIJN1eAlHnSvYcRwYiOFPhYK1M,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.5,247,"1112 Moro St, Manhattan",indian restaurant,66502,39.0961493,-96.5356449,66502
Imperial Garden Express Manhattan,ChIJNwksJGfSvYcRINFWSfRaxP8,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,205,"421 Tuttle Creek Blvd, Manhattan",indian restaurant,66502,39.0961493,-96.5356449,66502
Tasty China House,ChIJS0Ky6nnSvYcRcepzB4trNhw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,343,"1120 Moro St C, Manhattan",indian restaurant,66502,39.0961493,-96.5356449,66502
Input Salad,ChIJ5WYdyyTTvYcRLTbjO72YPE4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,8,"106 S 4th St, Manhattan",indian restaurant,66502,39.0961493,-96.5356449,66502
Baan Thai Restaurant,ChIJaRQWJX_NvYcRL2lvaWgPCdw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,915,"1709 Fort Riley Blvd, Manhattan",indian restaurant,66502,39.0961493,-96.5356449,66502
Bourbon & Baker,ChIJL_7lomHSvYcR5-UyOc47kPg,"['bar', 'bakery', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",2.0,4.6,1343,"312 Poyntz Ave, Manhattan",soul food,66502,39.0961493,-96.5356449,66502
The Chef,ChIJCQtZjWHSvYcRRPG3du9Z3Cw,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,1462,"111 S 4th St, Manhattan",soul food,66502,39.0961493,-96.5356449,66502
Seoul USA Korean Restaurant,ChIJhROm7GXTvYcRnmd1jc9VFzo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,115,"1126 Laramie St, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Imperial Garden Express Manhattan,ChIJNwksJGfSvYcRINFWSfRaxP8,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,205,"421 Tuttle Creek Blvd, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Noodles and Company,ChIJf9LFVmbSvYcR0-jnJVR33sc,"['restaurant', 'meal_takeaway', 'store', 'food', 'point_of_interest', 'establishment']",1.0,4.0,335,"705 N 3rd St, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Wingstop,ChIJBRJiwHnSvYcRpsMTh9IGVhE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.6,248,"1126 Moro St, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Hy-Vee Chinese,ChIJK1B3ouzTvYcR7egomsAjXxA,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,3.0,5,"601 N 3rd Pl, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
UMI Japanese Steakhouse and Sushi Bar,ChIJn5p6K13SvYcRHd1UDGJfF5c,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,1648,"900 Hayes Dr E, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Baan Thai Restaurant,ChIJaRQWJX_NvYcRL2lvaWgPCdw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,915,"1709 Fort Riley Blvd, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Green Tea sushi,ChIJIcDQnnnSvYcRFbvShmUS5bI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,658,"1120 Laramie St #5312, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Subway,ChIJ6e7gwIjNvYcRk9RBZ0H3ulM,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.9,15,"908 Ksu Student Union, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66506
Houlihan's,ChIJAz_CEIbNvYcRf1kVIES0f_8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,664,"1641 Anderson Ave, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Yi's Oriental Market,ChIJoQObrIDSvYcR6U-RAnDsdYE,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",,4.7,321,"1030 Colorado St, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Tallgrass Tap House,ChIJk1mGmWHSvYcR1bQCtyFWerA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,1924,"320 Poyntz Ave, Manhattan",Korean restaurant,66502,39.0961493,-96.5356449,66502
Olive Garden Italian Restaurant,ChIJ8fxoqGfSvYcRtsn5AZSSLjo,"['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,1587,"715 Tuttle Creek Blvd, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Bluestem Bistro,ChIJh_OgS3jSvYcRZILMnxAjPEA,"['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",2.0,4.5,555,"1219 Moro St, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Powercat Sports Grill,ChIJ8ZrjbLHNvYcRHwqmloAr8vY,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,735,"3011 Anderson Ave, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66503
Panera Bread,ChIJAcjYGArNvYcR1yfoJz-ed2A,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",2.0,4.2,929,"315 Southwind Pl, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66503
Globe Indian Food,ChIJUR_YUXbTvYcRjxOPNM4l2Uo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,370,"712 N Manhattan Ave, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
AJ's NY Pizzeria,ChIJwfqPuGHSvYcRmFuTnkVFVYA,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,1545,"301 Poyntz Ave, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Chick-fil-A,ChIJAZBPcWfSvYcRre9DoC_LYPk,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.6,2062,"636 Tuttle Creek Blvd, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Arby's,ChIJxYk7iwnNvYcRynHnyUo9xb0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",1.0,3.8,465,"326 Southwind Pl, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66503
Raising Cane's Chicken Fingers,ChIJtdTmhw7TvYcR0KBGS4i717U,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,691,"329 E Poyntz Ave, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Hillside Cafe,ChIJhxOOoQbNvYcRczrWtjPlUoM,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,368,"2307 Stagg Hill Rd #3156, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Houlihan's,ChIJAz_CEIbNvYcRf1kVIES0f_8,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.2,664,"1641 Anderson Ave, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Wine Dive + Kitchen,ChIJwW4u8GHSvYcRUU1gibL-T1Y,"['restaurant', 'meal_delivery', 'meal_takeaway', 'bar', 'point_of_interest', 'food', 'establishment']",2.0,4.5,412,"121 S 4th St, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
Ela Ela,ChIJHe22k8_TvYcRMhOr5NKpdOU,"['point_of_interest', 'food', 'establishment']",,0.0,0,"714 Laramie St, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66502
QDOBA Mexican Eats,ChIJv1DNsYjNvYcRlmW-ukRg8ZA,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.0,13,"918 N 17th Pl, Manhattan",Mediterranean restaurant,66502,39.0961493,-96.5356449,66506
El Tapatio Mexican Restaurant,ChIJKQqhCQ3NvYcRx0nzVFFs8tk,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.3,1195,"2605 Stagg Hill Rd #3162, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
El Patron,ChIJl3FbPGLSvYcRKwSFx5DOseQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,840,"429 Poyntz Ave, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Taco Lucha,ChIJy82ouHnSvYcRXq-TAlzj_pc,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,1154,"1130 Moro St, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Carlos O'Kelly's - Manhattan,ChIJ96og33_SvYcR6zwgO5_k8F8,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,3.9,955,"622 Tuttle Creek Blvd, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Taqueria El Aguila,ChIJ8TVw8drTvYcRMUKWtWtHxv8,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.8,110,"312 S 4th St, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Cinco De Mayo Mexican Restaurant,ChIJYyV8xojNvYcRVsIUZiGaD90,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.4,42,"1620 Fort Riley Blvd #113, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Fridas The True Mexican Taste,ChIJb4ZJyD_TvYcR63I_80r3E-Y,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.7,129,"705 E. Third Place A, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Chipotle Mexican Grill,ChIJ-VakWXjSvYcRb-xFNrT_i3k,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.1,895,"606 N Manhattan Ave, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
QDOBA Mexican Eats,ChIJv44XJmHSvYcR9tAhTPcBrvw,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.3,498,"320 N 3rd St Bldg O, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Taco John's-Manhattan,ChIJJXY33GDSvYcRd_wvuEygWzI,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.9,459,"214 Leavenworth St, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Hillside Cafe,ChIJhxOOoQbNvYcRczrWtjPlUoM,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,368,"2307 Stagg Hill Rd #3156, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Guero Loco tamales and more,ChIJjUwfPmnTvYcRJDqLt6tnhOU,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.4,17,"1315 Laramie St, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Chili's Grill & Bar,ChIJ6xrV9V_SvYcRDOXc-WhO8N0,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",2.0,4.1,1007,"213 Fort Riley Blvd, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
QDOBA Mexican Eats,ChIJv1DNsYjNvYcRlmW-ukRg8ZA,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.0,13,"918 N 17th Pl, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66506
YAMI YUMMY FOOD TRUCK,ChIJEWAZUX_TvYcRCFgzzjy-dxA,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,39,"701 A, Fort Riley Blvd, Manhattan",Mexican Restaurant,66502,39.0961493,-96.5356449,66502
Bluestem Bistro,ChIJh_OgS3jSvYcRZILMnxAjPEA,"['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",2.0,4.5,555,"1219 Moro St, Manhattan",Middle Eastern Restaurant,66502,39.0961493,-96.5356449,66502
Starbucks,ChIJVa2nMnjSvYcR6OyOCvrxYEQ,"['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",2.0,4.3,382,"1219 Bluemont Ave, Manhattan",Middle Eastern Restaurant,66502,39.0961493,-96.5356449,66502
Globe Indian Food,ChIJUR_YUXbTvYcRjxOPNM4l2Uo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,370,"712 N Manhattan Ave, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Happy Hippie Aggieville,ChIJ5zYFyLrTvYcRTHogdXsvDm8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,30,"1205 Moro St, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Olive Garden Italian Restaurant,ChIJ8fxoqGfSvYcRtsn5AZSSLjo,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,1587,"715 Tuttle Creek Blvd, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Fridas The True Mexican Taste,ChIJb4ZJyD_TvYcR63I_80r3E-Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.7,129,"705 E. Third Place A, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Bluestem Bistro,ChIJh_OgS3jSvYcRZILMnxAjPEA,"['cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",2.0,4.5,555,"1219 Moro St, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Imperial Garden Express Manhattan,ChIJNwksJGfSvYcRINFWSfRaxP8,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,205,"421 Tuttle Creek Blvd, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Noodles and Company,ChIJf9LFVmbSvYcR0-jnJVR33sc,"['restaurant', 'meal_takeaway', 'store', 'food', 'point_of_interest', 'establishment']",1.0,4.0,335,"705 N 3rd St, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
HuHot Mongolian Grill,ChIJ4-XdQWDSvYcR_MyWzU6A0_c,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,975,"Manhattan Town Center Mall, 100, Discovery Center Trail, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Chipotle Mexican Grill,ChIJ-VakWXjSvYcRb-xFNrT_i3k,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,895,"606 N Manhattan Ave, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
QDOBA Mexican Eats,ChIJv44XJmHSvYcR9tAhTPcBrvw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,498,"320 N 3rd St Bldg O, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
Hunam Express,ChIJN1eAlHnSvYcRwYiOFPhYK1M,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.5,247,"1112 Moro St, Manhattan",Vegetarian Restaurant,66502,39.0961493,-96.5356449,66502
